comsol_index,frequency_real_Hz,frequency_imag_Hz,Q,Forward,Backward,pml_fraction,mode_class,matched_theory_index,theory_real_Hz,theory_imag_Hz,theory_Forward,theory_Backward,pair_quality
29,1676.90307243655,16.5364163651731,50.7033396899778,2.87821033573377e-06,3.79525985755422e-06,0.320345369802488,PML-dominated,72,1683.06984144478,21.7804140516054,0.510667686330698,0.496741711790385,ambiguous
30,1677.40415179825,15.1413596102825,55.3914640089228,4.5010636955341e-07,2.00692604693911e-07,0.287276120203001,physical,73,1685.40740653037,31.2869217498303,0.343444714611617,0.418812449732269,ambiguous
31,1684.95264395127,33.8578670597659,24.8827346533228,8.70210572670315e-07,3.8453384441329e-07,0.355266883615555,PML-dominated,74,1685.7160524647,31.1713961833854,0.544384060281465,0.455523453652826,ambiguous
32,1685.0395971757,34.1910416743284,24.6415364180155,1.82461267001143e-06,3.54837026115169e-08,0.357340992329365,PML-dominated,75,1691.83914239458,39.4675740765084,0.508411247130111,0.51495779775133,ambiguous
33,1685.29740685347,32.1072319117138,26.2448256437611,4.29399126926709e-06,1.81827977976075e-06,0.340658480078616,PML-dominated,76,1692.06346886954,40.4572114052492,0.341246654830312,0.420869568716575,ambiguous
34,1686.4792544583,28.880735164896,29.1973047920917,6.07121745907395e-07,4.28760725189522e-08,0.297698279144523,physical,77,1696.45800580698,51.4543029113562,0.313959233287566,0.44139983487661,ambiguous
35,1695.52952330473,55.4622803876531,15.2854292273401,6.87949847055359e-07,5.50048827319811e-07,0.368221505688126,PML-dominated,78,1696.70350865519,51.1986627615044,0.632392580921276,0.369210644506662,ambiguous
36,1695.81530588029,55.8700757023366,15.1764185439377,1.77157507841576e-06,1.81130085401362e-08,0.36880001339971,PML-dominated,79,1703.89519226423,60.2005535205046,0.429350690635854,0.607942812559827,ambiguous
37,1696.12174008008,52.8142788433386,16.0574164527668,6.65463839732566e-06,1.46471690671789e-06,0.349550092240131,PML-dominated,80,1704.56224746437,60.5565024897377,0.327891211245517,0.450610819765959,ambiguous
38,1699.69740668137,47.7943517545619,17.781362695427,8.89440170277151e-07,1.35733995128264e-07,0.288496307649209,physical,81,1711.31713327279,89.4274304531031,0.333833566916819,0.663371702985367,ambiguous
39,1707.66761270323,86.6986560640645,9.84829344667912,2.82414585314185e-06,3.20270138041379e-06,0.394454220009851,PML-dominated,82,1711.53061649496,89.3772021308519,0.408516486551421,0.484464305711967,ambiguous
40,1707.89981054491,86.90044002729,9.82676157916212,5.69093270230129e-06,7.10424632345164e-07,0.394890184368517,PML-dominated,83,1713.29469971443,84.6683287834887,0.395580395838704,0.512528266119164,ambiguous
41,1710.29665486246,85.4805887833037,10.0040060510002,2.72614588214454e-05,1.02516437582224e-05,0.372513320350036,PML-dominated,84,1713.66802857564,85.1126780978615,0.182877763821823,0.760663928167397,ambiguous
42,1711.03147142273,87.8991981642239,9.73291854281753,4.91718677342258e-06,9.53144445912648e-07,0.376193417948671,PML-dominated,85,1714.20191700681,105.242348814862,0.503624643832367,0.496323380992937,ambiguous
43,1716.05725249063,99.3040501772569,8.64041924487208,0.802864950919261,0.806368837301667,0.0336622705694516,physical,86,1715.30858420842,105.413784503935,0.503287500671275,0.496463531065704,ambiguous
44,1716.41298504369,138.044219314656,6.21689554827113,1.51974907553725e-05,0.000112858909118709,0.488994892955933,PML-dominated,87,1716.83335858729,138.038059874313,0.456580691975497,0.552862212407479,ambiguous
45,1716.49636552996,137.86484656837,6.22528660588874,2.62507280416283e-06,3.08074426622838e-07,0.48778076272906,PML-dominated,88,1716.86166439,138.021798574858,0.388742809330681,0.531163031767398,ambiguous
46,1716.51804272291,138.071556306308,6.21604510242089,9.12844003265303e-05,0.00110831756632049,0.488365479832559,PML-dominated,89,1716.98650959117,138.121253794841,0.358246985558245,0.295075354108052,ambiguous
47,1716.5181898607,137.866723096732,6.2252810225145,2.03345941904945e-05,1.80265590387317e-06,0.487738500419204,PML-dominated,90,1717.01111002859,138.099130104148,0.385583065070013,0.373293530190611,ambiguous
48,1716.65273987886,52.9466512837993,16.2111549857746,8.85520670196825e-07,1.23726283181833e-07,0.213736441962217,physical,91,1721.45516704182,201.116183270533,0.356731850438414,0.0228199408537765,ambiguous
49,1718.68612145878,104.953585217051,8.18783902381426,0.803604228558071,0.808662950246179,0.0355804936926124,physical,92,1721.46040024709,201.111442747758,0.488529387125473,0.55410908092313,ambiguous
50,1721.13143167498,201.154312450052,4.27813704491757,0.00206865846442994,0.0124962294573652,0.602514520725936,PML-dominated,93,1721.46858861474,201.108673772226,0.447382778045865,0.276124950821855,high
51,1721.13345717564,201.150742205875,4.27821801277293,0.000902885392917827,0.00390061873818295,0.60248980363212,PML-dominated,94,1721.47202706526,201.102095402372,0.69869802773368,0.464597627130249,moderate
52,1721.14018032583,201.153616501744,4.27817359254615,9.70163104435689e-05,6.52147777212485e-07,0.602451484267054,PML-dominated,95,1723.44716841991,279.398987874082,0.642914806606562,0.10481143586964,moderate
53,1721.14099798846,201.153820352366,4.27817128944779,4.50078403796439e-05,5.85217071771932e-06,0.602447522797328,PML-dominated,96,1723.44837680708,279.399389670718,0.621613809270238,0.0702996660612531,moderate
54,1732.69628547312,79.0675566177807,10.9570622869322,2.1250557763984e-05,6.40580013407294e-06,0.241133931709241,physical,100,1725.0784126539,78.1084688502617,0.412766623785392,0.4888360083805,ambiguous
55,1737.32374983202,110.316658266094,7.87425841726203,0.494653791819904,0.498571327047937,0.0368133364999646,physical,101,1741.05995906829,435.321200308298,0.23949540951295,0.150919228255827,moderate
56,1744.173116348,88.3145501276916,9.8747777904442,2.27452993404872e-06,9.52292404505481e-07,0.229384074927617,physical,102,1741.06017667791,435.320294687388,0.466892681027316,0.079473439455422,ambiguous
57,1744.69521819032,88.6775638171568,9.83729786368334,3.54324111574787e-06,9.5652115572166e-07,0.22927743342849,physical,104,1741.07277514602,435.31742812425,0.343020193850066,0.0450397580184007,ambiguous
58,1769.73636740708,71.8982827338847,12.30722278832,6.9040380508602e-06,4.60605715590309e-07,0.140014779061045,physical,106,1767.14484244594,80.2794907045213,0.405804669617926,0.4235464789557,ambiguous
59,1808.1266262528,101.860974263249,8.87546304819299,9.07884572037795e-10,1.37797645195187e-08,0.0454292787370122,physical,107,1801.46606646263,104.712709983927,0.000966236160019868,0.000688865032755872,moderate
60,1825.90867817339,80.8172185198473,11.2965325435258,5.7131749430225e-06,2.21260991680186e-06,0.100754260364436,physical,110,1826.73176916116,100.451800858713,0.502708521736572,0.497108374499883,ambiguous
